id,tip,st_sob,hisa_tip,lokacija,lokacija_podrobno,m2,leto_gradnje,leto_adaptacije,tip_ponudbe,cena
824,stanovanje,4,,ljubljana-mesto,"LJ. BEŽIGRAD, ČERINOVA ULICA",123.81,2023,,Agencija,739.066
825,stanovanje,4,,ljubljana-mesto,DOLGI MOST,120.00,2023,,Agencija,407.922
826,stanovanje,4,,ljubljana-mesto,"ČRNUČE, POT K SEJMIŠČU",107.74,2008,,Agencija,449.000
827,stanovanje,4,,ljubljana-mesto,SP. ŠIŠKA,100.13,2008,,Zasebna,490.000
828,stanovanje,4,,ljubljana-mesto,FUŽINE,91.00,1981,,Agencija,310.000
829,stanovanje,2.5,,ljubljana-mesto,"LJ. ŠIŠKA, MARTINA KRPANA ULICA",59.40,1961,,Agencija,225.000
830,stanovanje,,,ljubljana-mesto,LJ. CENTER,166.40,2023,,Agencija,1.500.000
831,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, MEŠČANSKO STANOVANJE S TERASO",87.20,1935,,Agencija,340.000
832,stanovanje,3,,ljubljana-mesto,LJ. MOSTE,59.30,1961,2012,Agencija,248.000
833,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, STANOVANJE Z VRTOM",103.50,1925,2000,Agencija,550.000
834,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, V OSRČJU CENTRU MESTA",45.00,1921,,Agencija,227.000
835,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,110.16,2023,,Agencija,411.106
836,stanovanje,4,,ljubljana-mesto,"STARA LJ., ZELENA LOKACIJA, CENTER MESTA",140.00,1902,2003,Agencija,649.000
837,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,70.30,2023,,Agencija,348.799
838,stanovanje,2,,ljubljana-mesto,POLJE,60.00,2007,2012,Zasebna,200.000
839,stanovanje,2,,ljubljana-mesto,LJ. CENTER,76.90,2005,,Agencija,499.000
840,stanovanje,,,ljubljana-mesto,LJ. CENTER,194.90,1979,,Agencija,450.000
841,stanovanje,3.5,,ljubljana-mesto,LJ. CENTER,137.10,1874,2022,Agencija,449.000
842,stanovanje,3,,ljubljana-mesto,RAKOVA JELŠA,108.40,1978,2016,Agencija,319.000
843,stanovanje,2,,ljubljana-mesto,LJ. VIČ,54.30,1978,2022,Agencija,245.000
844,stanovanje,,,ljubljana-mesto,LJ. BEŽIGRAD,29.30,1938,,Agencija,137.000
845,stanovanje,3,,ljubljana-mesto,"TRNOVO, TRNOVSKO PREDMESTJE",108.40,1978,2016,Agencija,319.000
846,stanovanje,3,,ljubljana-mesto,ČRNUČE,85.00,1983,2020,Zasebna,320.000
847,stanovanje,1.5,,ljubljana-mesto,LJ. ŠIŠKA,59.00,1965,2017,Zasebna,272.000
848,stanovanje,,,ljubljana-mesto,"LJ. CENTER, TABOR",21.10,1991,,Agencija,198.000
849,stanovanje,4,,ljubljana-mesto,"LJ. BEŽIGRAD, ŽIDANOV KVART",80.91,2025,,Agencija,389.525
850,stanovanje,4.5,,ljubljana-mesto,TRNOVO,255.00,2022,,Agencija,999.000
851,stanovanje,4.5,,ljubljana-mesto,TRNOVO,210.48,2022,,Agencija,989.000
852,stanovanje,2,,ljubljana-mesto,"LJ. MOSTE, NOVE JARŠE",51.40,1963,2019,Agencija,219.000
853,stanovanje,4,,ljubljana-mesto,LJ. CENTER,140.00,1902,2000,Agencija,590.000
854,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,66.00,1963,,Agencija,220.000
855,stanovanje,4,,ljubljana-mesto,FUŽINE,88.80,1988,,Agencija,320.000
856,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,74.40,1965,,Agencija,295.000
857,stanovanje,4,,ljubljana-mesto,LJ. CENTER,133.00,1895,2012,Agencija,599.000
858,stanovanje,4,,ljubljana-mesto,LJ. MOSTE,97.90,1977,,Agencija,350.000
859,stanovanje,1,,ljubljana-mesto,ČRNUČE,34.30,1959,2000,Agencija,145.000
860,stanovanje,3,,ljubljana-mesto,TACEN,79.00,2023,,Agencija,516.811
861,stanovanje,2,,ljubljana-mesto,LJ. ŠIŠKA,65.00,1935,2022,Agencija,300.000
862,stanovanje,1.5,,ljubljana-mesto,NOVE JARŠE,50.00,1970,,Zasebna,239.000
863,stanovanje,1.5,,ljubljana-mesto,"LJ. ŠIŠKA, ANDREAŠEVA ULICA",40.80,1978,,Agencija,196.000
864,stanovanje,4,,ljubljana-mesto,LJ. ŠIŠKA,111.98,2023,,Agencija,519.080
865,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",92.39,2024,,Agencija,446.779
866,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",92.39,2024,,Agencija,451.466
867,stanovanje,2,,ljubljana-mesto,LJ. ŠIŠKA,63.88,2023,,Agencija,314.296
868,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, ČISTI",70.00,1939,2020,Zasebna,310.000
869,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,307.868
870,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2024,,Agencija,446.779
871,stanovanje,2.5,,ljubljana-mesto,TRNOVO,80.00,2005,,Agencija,425.000
872,stanovanje,3,,ljubljana-mesto,"ŠTEPANJA VAS, PARMSKA CESTA",77.40,1971,2021,Agencija,290.000
873,stanovanje,1,,ljubljana-mesto,"DRAVLJE, LJ. PILONOVA 8",45.00,2008,,Zasebna,200.000
874,stanovanje,2,,ljubljana-mesto,"LJ. MOSTE, ŠTEPANJSKO NASELJE",63.90,1975,,Agencija,219.000
875,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",68.48,2024,,Agencija,310.211
876,stanovanje,4,,ljubljana-mesto,VEVČE,160.00,2023,,Agencija,649.000
877,stanovanje,1.5,,ljubljana-mesto,"DOLGI MOST, NASELJE BELI GAJ",43.00,2004,2023,Zasebna,247.000
878,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, ILIRSKA ULICA, PRENOVLJENO",66.50,1965,2010,Agencija,319.000
879,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, TRNOVO",67.00,1966,2018,Zasebna,345.000
880,stanovanje,3.5,,ljubljana-mesto,"BS 3, BEŽIGRAD",80.00,1977,2017,Zasebna,350.000
881,stanovanje,4,,ljubljana-mesto,LJ. VIČ,122.00,1898,,Agencija,398.000
882,stanovanje,2,,ljubljana-mesto,"STARA LJ., MEŠČANSKO STANOVANJE",46.70,1600,2018,Agencija,348.000
883,stanovanje,3.5,,ljubljana-mesto,"LJ. BEŽIGRAD, DVIGALO, VSA INFRASTRUKTURA",96.40,1937,,Agencija,289.000
884,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,71.00,1958,2014,Zasebna,293.000
885,stanovanje,,,ljubljana-mesto,LJ. CENTER,24.00,1998,,Agencija,200.000
886,stanovanje,2,,ljubljana-mesto,LJ. VIČ,47.50,1884,2011,Agencija,159.000
887,stanovanje,2.5,,ljubljana-mesto,LJ. CENTER,69.40,1435,2010,Zasebna,375.000
888,stanovanje,3,,ljubljana-mesto,DRAVLJE,83.20,1983,,Zasebna,299.500
889,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, GLAVARJEVA REZIDENCA",63.00,2007,,Agencija,380.000
890,stanovanje,4,,ljubljana-mesto,"LJ. MOSTE, CENTER MOST",80.00,1972,2022,Agencija,321.000
891,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,110.93,2023,,Agencija,400.510
892,stanovanje,,,ljubljana-mesto,LJ. CENTER,36.30,1735,,Agencija,240.000
893,stanovanje,3.5,,ljubljana-mesto,LJ. MOSTE,73.60,2023,,Agencija,315.000
894,stanovanje,4.5,,ljubljana-mesto,LJ. VIČ,208.90,2024,,Agencija,650.000
895,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,310.211
896,stanovanje,3,,ljubljana-mesto,ČRNUČE,55.20,1937,2000,Agencija,165.000
897,stanovanje,4,,ljubljana-mesto,LJ. ŠIŠKA,122.95,2022,,Agencija,540.000
898,stanovanje,3.5,,ljubljana-mesto,LJ. VIČ,103.60,1963,,Agencija,399.000
899,stanovanje,3,,ljubljana-mesto,"NOVE JARŠE, JARŠKA CESTA",59.60,1952,2019,Agencija,185.000
900,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,77.01,1940,1997,Agencija,299.500
901,stanovanje,3.5,,ljubljana-mesto,"SP. ŠIŠKA, BLIŽINA ZDRAVSTVENEGA DOMA",93.50,1950,2013,Agencija,320.000
902,stanovanje,,,ljubljana-mesto,"BS 3, BS3",161.50,1978,,Agencija,550.000
903,stanovanje,,,ljubljana-mesto,LJ. ŠIŠKA,17.00,1983,,Zasebna,90.000
904,stanovanje,3,,ljubljana-mesto,"LJ. MOSTE, ROJČEVA",75.00,1972,,Zasebna,324.000
905,stanovanje,4.5,,ljubljana-mesto,"KOLEZIJA, MOŽEN LASTEN VRT/ 1KM OD CENTRA",83.90,1939,2023,Agencija,280.000
906,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, ERJAVČEVA CESTA 22",125.30,1937,1998,Agencija,852.000
907,stanovanje,3,,ljubljana-mesto,ZG. ŠIŠKA,68.90,1969,2019,Zasebna,290.000
908,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, HUBADOVA ULICA",63.48,1963,2015,Agencija,239.000
909,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",92.90,2024,,Agencija,446.779
910,stanovanje,4.5,,ljubljana-mesto,"LJ. CENTER, NEUHAUS",143.70,2021,,Agencija,1.390.000
911,stanovanje,,,ljubljana-mesto,VODMAT,33.00,1910,,Agencija,159.000
912,stanovanje,3,,ljubljana-mesto,ČRNUČE,116.60,2024,,Agencija,401.196
913,stanovanje,4.5,,ljubljana-mesto,TRNOVO,219.10,2022,,Agencija,989.000
914,stanovanje,2.5,,ljubljana-mesto,LJ. VIČ,52.50,1903,,Agencija,210.000
915,stanovanje,4,,ljubljana-mesto,FUŽINE,90.60,1981,,Agencija,310.000
916,stanovanje,2.5,,ljubljana-mesto,LJ. VIČ,52.50,1903,2018,Agencija,210.000
917,stanovanje,4,,ljubljana-mesto,LJ. CENTER,129.00,1933,2006,Agencija,615.000
918,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,78.70,1929,2013,Agencija,289.000
919,stanovanje,,,ljubljana-mesto,LJ. BEŽIGRAD,128.60,1980,2013,Agencija,479.000
920,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,72.81,2025,,Agencija,377.078
921,stanovanje,,,ljubljana-mesto,FUŽINE,97.60,1986,2022,Agencija,306.000
922,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",81.88,1966,,Zasebna,297.000
923,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,100.00,2002,,Agencija,590.000
924,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,120.00,1957,2022,Zasebna,525.000
925,stanovanje,3,,ljubljana-mesto,ROŽNA DOLINA,95.10,2023,,Agencija,540.000
926,stanovanje,4.5,,ljubljana-mesto,TRNOVO,219.10,2022,,Agencija,999.000
927,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,316.578
928,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,303.182
929,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,71.90,1957,,Agencija,279.000
930,stanovanje,4,,ljubljana-mesto,"ŠENTVID, UREJENO IN MIRNO NASELJE",144.80,2024,,Agencija,495.000
931,stanovanje,3,,ljubljana-mesto,LJ. CENTER,115.00,1873,2001,Agencija,499.000
932,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,74.20,1950,,Agencija,230.000
933,stanovanje,3,,ljubljana-mesto,"LJ. VIČ, ZAČETEK VIČA",115.00,1873,2018,Agencija,499.000
934,stanovanje,3,,ljubljana-mesto,"ČRNUČE, ČRNUŠKI BAJER 1. FAZA",88.29,2021,,Agencija,380.000
935,stanovanje,3,,ljubljana-mesto,LJ. CENTER,104.30,2023,,Agencija,880.000
936,stanovanje,4,,ljubljana-mesto,"LJ. VIČ, DOLGI MOST",119.90,2023,,Agencija,407.922
937,stanovanje,3,,ljubljana-mesto,"LJ. VIČ, DOLGI MOST",120.80,2023,,Agencija,309.205
938,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK 19",92.39,2024,,Agencija,456.152
939,stanovanje,2.5,,ljubljana-mesto,"LJ. BEŽIGRAD, BLIZU CENTRA",79.00,1980,2017,Zasebna,370.000
940,stanovanje,2,,ljubljana-mesto,LJ. VIČ,47.80,1972,2023,Agencija,274.000
941,stanovanje,,,ljubljana-mesto,TRNOVO,255.00,2022,,Agencija,1.020.000
942,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,310.211
943,stanovanje,3,,ljubljana-mesto,POLJE,83.50,1995,2003,Agencija,269.000
944,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,65.20,2014,,Agencija,369.000
945,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, OBJEKT ŠUMI",166.40,2021,,Agencija,1.500.000
946,stanovanje,3,,ljubljana-mesto,"ZELENA JAMA, KAVČIČEVA ULICA, PRENOVLJENO",71.90,1960,2019,Agencija,255.000
947,stanovanje,,,ljubljana-mesto,"RUDNIK, TRNOVO",271.10,2023,,Agencija,999.000
948,stanovanje,,,ljubljana-mesto,LJ. VIČ,147.40,1974,1990,Agencija,379.000
949,stanovanje,1.5,,ljubljana-mesto,SP. ŠIŠKA,35.00,1965,2018,Zasebna,251.000
950,stanovanje,4,,ljubljana-mesto,DRAVLJE,95.00,1982,,Zasebna,379.000
951,stanovanje,2.5,,ljubljana-mesto,"SP. ŠIŠKA, TIVOLI, PARKING",58.00,1890,2018,Agencija,275.000
952,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,€446.779
953,stanovanje,3,,ljubljana-mesto,DOLGI MOST,77.20,1915,2010,Agencija,225.000
954,stanovanje,,,ljubljana-mesto,TRNOVO,228.45,2022,,Agencija,979.000
955,stanovanje,,,ljubljana-mesto,NOVE JARŠE,26.80,1952,,Agencija,97.000
956,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, JEŽICA",70.10,2023,,Agencija,366.063
957,stanovanje,3,,ljubljana-mesto,LJ. VIČ,79.50,2008,,Agencija,440.000
958,stanovanje,4,,ljubljana-mesto,TRNOVO,228.45,2022,,Agencija,979.000
959,stanovanje,4.5,,ljubljana-mesto,RUDNIK,112.70,2007,,Agencija,264.000
960,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2023,,Agencija,446.779
961,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, ŽIDANOV KVART",74.97,2025,,Agencija,375.171
962,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, ŽIDANOV KVART",71.18,2025,,Agencija,361.431
963,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, ŽIDANOV KVART",69.24,2025,,Agencija,348.505
964,stanovanje,4.5,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",129.00,1933,,Zasebna,472.000
965,stanovanje,2,,ljubljana-mesto,"LJ. VIČ, BLIŽINA CENTRA",58.80,1963,2003,Agencija,229.000
966,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2024,,Agencija,446.779
967,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,67.78,2024,,Agencija,333.382
968,stanovanje,3,,ljubljana-mesto,ČRNUČE,89.90,2024,,Agencija,379.326
969,stanovanje,3,,ljubljana-mesto,KODELJEVO,53.90,1936,2010,Agencija,217.000
970,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,83.50,2023,,Agencija,339.700
971,stanovanje,1,,ljubljana-mesto,"LJ. CENTER, BLIŽINA UKC",34.60,1890,2019,Agencija,145.000
972,stanovanje,,,ljubljana-mesto,"LJ. CENTER, BLIŽINA UKC",34.60,1890,,Agencija,145.000
973,stanovanje,2,,ljubljana-mesto,LJ. MOSTE,62.00,1974,2016,Agencija,245.000
974,stanovanje,,,ljubljana-mesto,RUDNIK,128.20,2023,,Agencija,389.990
975,stanovanje,,,ljubljana-mesto,RUDNIK,129.00,2023,,Agencija,349.990
976,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,107.70,2014,,Agencija,525.000
977,stanovanje,3,,ljubljana-mesto,LJ. CENTER,124.00,1955,2021,Agencija,490.000
978,stanovanje,3,,ljubljana-mesto,STANEŽIČE,207.00,2023,,Agencija,750.000
979,stanovanje,1,,ljubljana-mesto,LJ. VIČ,46.40,1957,2008,Agencija,€158.000
980,stanovanje,,,ljubljana-mesto,RUDNIK,129.00,2023,,Agencija,389.990
981,stanovanje,,,ljubljana-mesto,LJ. MOSTE,26.50,1972,,Agencija,139.000
982,stanovanje,3,,ljubljana-mesto,LJ. VIČ,70.10,1964,2010,Agencija,285.000
983,stanovanje,2,,ljubljana-mesto,ČRNUČE,62.83,2024,,Agencija,321.000
984,stanovanje,3,,ljubljana-mesto,"LJ. MOSTE, POLEG TRŽNICE",74.00,1960,2023,Agencija,247.250
985,stanovanje,1.5,,ljubljana-mesto,"LJ. MOSTE, V BLIŽINI GIMNAZIJE",51.20,1990,2020,Agencija,€180.000
986,stanovanje,4,,ljubljana-mesto,ČRNUČE,114.90,2024,,Agencija,485.057
987,stanovanje,3,,ljubljana-mesto,LJ. VIČ,90.00,1951,,Agencija,330.000
988,stanovanje,2,,ljubljana-mesto,LJ. MOSTE,64.80,1975,,Agencija,217.000
989,stanovanje,,,ljubljana-mesto,BIZOVIK,222.96,1981,2020,Agencija,450.000
990,stanovanje,2.5,,ljubljana-mesto,ZELENA JAMA,69.00,1960,,Zasebna,255.000
991,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,78.51,2024,,Agencija,379.618
992,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,307.868
993,stanovanje,4,,ljubljana-mesto,POLJANE,160.70,2006,,Agencija,620.000
994,stanovanje,4,,ljubljana-mesto,STANEŽIČE,245.00,2023,,Agencija,1.150.000
995,stanovanje,3,,ljubljana-mesto,STANEŽIČE,115.35,2023,,Agencija,750.000
996,stanovanje,,,ljubljana-mesto,"LJ. CENTER, GORNJI TRG",261.70,1550,,Agencija,590.000
997,stanovanje,3,,ljubljana-mesto,LJ. VIČ,84.19,1966,2023,Agencija,378.000
998,stanovanje,4,,ljubljana-mesto,STARA LJ.,109.60,1701,2017,Agencija,415.000
999,stanovanje,3.5,,ljubljana-mesto,"BRDO, LJ.",110.16,2016,2018,Agencija,498.500
1000,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, SLOVENSKA CESTA, TOP LOKACIJA",87.00,1730,2022,Agencija,386.000
1001,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,112.06,2023,,Agencija,399.205
1002,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, S POGLEDOM NA GRAD",114.00,1995,,Agencija,489.000
1003,stanovanje,3,,ljubljana-mesto,LJ. VIČ,120.80,2023,,Agencija,309.205
1004,stanovanje,2.5,,ljubljana-mesto,LJ. BEŽIGRAD,84.20,1942,2002,Agencija,299.000
1005,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2023,,Agencija,310.211
1006,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2023,,Agencija,446.779
1007,stanovanje,4,,ljubljana-mesto,ROŽNA DOLINA,109.57,2023,,Agencija,610.000
1008,stanovanje,1.5,,ljubljana-mesto,"LJ. MOSTE, BLIŽINA UKC",51.20,1990,2020,Agencija,€180.000
1009,stanovanje,4.5,,ljubljana-mesto,DRAVLJE,118.60,2023,,Agencija,529.000
1010,stanovanje,3,,ljubljana-mesto,LJ. CENTER,68.90,1960,,Agencija,298.000
1011,stanovanje,4,,ljubljana-mesto,ROŽNA DOLINA,129.31,2023,,Agencija,570.000
1012,stanovanje,3,,ljubljana-mesto,ROŽNA DOLINA,119.84,2023,,Agencija,460.000
1013,stanovanje,3,,ljubljana-mesto,"LJ. MOSTE, ROJČEVA ULICA",70.10,1972,2021,Agencija,268.000
1014,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2023,,Agencija,456.152
1015,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, ŽIDANOV KVART",68.33,2025,,Agencija,333.047
1016,stanovanje,4,,ljubljana-mesto,"LJ. BEŽIGRAD, ŽIDANOV KVART",75.42,2025,,Agencija,377.265
1017,stanovanje,3.5,,ljubljana-mesto,LJ. CENTER,126.00,1861,2010,Agencija,585.000
1018,stanovanje,3.5,,ljubljana-mesto,LJ. CENTER,76.00,1958,,Zasebna,300.000
1019,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, V STROGEM CENTRU",51.00,1902,,Agencija,540.000
1020,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, DUNAJSKA CESTA",73.60,2011,,Agencija,330.000
1021,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, BOHORIČEVA ULICA",74.40,2011,,Agencija,399.990
1022,stanovanje,2,,ljubljana-mesto,LJ. CENTER,119.75,2023,,Agencija,899.000
1023,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,57.00,1934,2004,Agencija,220.000
1024,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, ŠMARTINSKA CESTA",53.30,1910,2009,Agencija,220.000
1025,stanovanje,3,,ljubljana-mesto,"LJ. MOSTE, SKOPSKA ULICA",861.00,1974,2012,Agencija,288.990
1026,stanovanje,,,ljubljana-mesto,"LJ. ŠIŠKA, OB ŽICI, BALKON",27.30,1971,,Agencija,152.990
1027,stanovanje,3,,ljubljana-mesto,"ROŽNA DOLINA, TOP 9 MIN PRESTOLNICA NA DLANI",89.00,1985,1985,Zasebna,429.000
1028,stanovanje,2,,ljubljana-mesto,"ZG. ŠIŠKA, TRG PREKOMORSKIH BRIGAD",48.50,1961,2012,Agencija,199.900
1029,stanovanje,,,ljubljana-mesto,LJ. ŠIŠKA,17.00,1983,,Agencija,130.000
1030,stanovanje,3,,ljubljana-mesto,LJ. CENTER,176.03,2023,,Agencija,1.845.000
1031,stanovanje,4.5,,ljubljana-mesto,"TRNOVO, TRNOVSKO PREDMESTJE",255.00,2023,,Agencija,999.000
1032,stanovanje,4.5,,ljubljana-mesto,"TRNOVO, TRNOVSKO PREDMESTJE",255.00,2023,,Agencija,989.000
1033,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, ULICA BRATOV ŽIDAN",70.49,2025,,Agencija,342.744
1034,stanovanje,2,,ljubljana-mesto,LJ. MOSTE,67.00,2002,,Zasebna,290.000
1035,stanovanje,2,,ljubljana-mesto,ROŽNA DOLINA,138.60,1955,,Agencija,482.000
1036,stanovanje,,,ljubljana-mesto,ROŽNA DOLINA,168.20,1955,,Agencija,670.000
1037,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, PRI OŠ SPODNJA",61.81,1892,,Agencija,193.000
1038,stanovanje,2,,ljubljana-mesto,LJ. CENTER,64.30,1965,2002,Agencija,335.000
1039,stanovanje,3,,ljubljana-mesto,ČRNUČE,97.10,2024,,Agencija,353.501
1040,stanovanje,3,,ljubljana-mesto,"TACEN, POD ŠMARNO GORO",61.90,2009,,Agencija,309.000
1041,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,100.80,2018,,Agencija,550.000
1042,stanovanje,2,,ljubljana-mesto,ZUPANČIČEVA JAMA,136.74,1997,2023,Agencija,619.095
1043,stanovanje,,,ljubljana-mesto,LJ. BEŽIGRAD,197.00,2000,2018,Zasebna,780.000
1044,stanovanje,3,,ljubljana-mesto,ZUPANČIČEVA JAMA,84.20,1989,2022,Agencija,490.000
1045,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,112.17,2023,,Agencija,423.887
1046,stanovanje,,,ljubljana-mesto,LJ. CENTER,136.00,1895,2012,Agencija,530.000
1047,stanovanje,4.5,,ljubljana-mesto,LJ. VIČ,306.83,1920,1990,Agencija,780.000
1048,stanovanje,4,,ljubljana-mesto,ZELENA JAMA,207.96,2023,,Agencija,567.847
1049,stanovanje,4,,ljubljana-mesto,BIZOVIK,279.51,2023,,Agencija,502.032
1050,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,94.34,2025,,Agencija,478.749
1051,stanovanje,4,,ljubljana-mesto,ZELENA JAMA,219.12,2023,,Agencija,598.090
1052,stanovanje,,,ljubljana-mesto,PRULE,243.00,2000,,Zasebna,1.250.000
1053,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, ŠMARTNO POD ŠMARNO GORO",159.00,1950,,Agencija,210.000
1054,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",214.30,2024,,Agencija,718.520
1055,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",116.76,2024,,Agencija,618.624
1056,stanovanje,3.5,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",128.71,2024,,Agencija,648.258
1057,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",112.11,2024,,Agencija,584.999
1058,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",112.11,2024,,Agencija,566.981
1059,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",100.22,2024,,Agencija,509.676
1060,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",84.99,2024,,Agencija,494.607
1061,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",84.99,2024,,Agencija,470.412
1062,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",87.62,2024,,Agencija,429.470
1063,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",77.05,2024,,Agencija,419.367
1064,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",65.92,2024,,Agencija,317.037
1065,stanovanje,,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",85.02,2024,,Agencija,300.371
1066,stanovanje,,,ljubljana-mesto,LJ. CENTER,294.20,1630,,Agencija,650.000
1067,stanovanje,,,ljubljana-mesto,"PODUTIK, KLEMENČIČEVA UL.",252.70,1975,,Agencija,375.000
1068,stanovanje,4,,ljubljana-mesto,"TRNOVO, REPREZENTATIVNA STAVBA MOČERAD",222.00,2003,,Agencija,1.300.000
1069,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,81.35,1951,,Agencija,309.000
1070,stanovanje,3,,ljubljana-mesto,"LJ. VIČ, GORKIČEVA ULICA",84.20,1966,2023,Zasebna,365.000
1071,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,60.85,2024,,Agencija,286.389
1072,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.40,2024,,Agencija,446.779
1073,stanovanje,2,,ljubljana-mesto,LJ. CENTER,51.30,1910,2017,Agencija,299.000
1074,stanovanje,3,,ljubljana-mesto,"BROD, IZVEDBA NA KLJUČ",115.17,2023,,Agencija,515.000
1075,stanovanje,3,,ljubljana-mesto,ČRNUČE,69.40,2024,,Agencija,310.000
